N,Okrug,Rooms,Price,Totsp,Livesp,Kitsp,Dolgota,Shirota,Dist,Metrdist,Walk,Brick,Tel,Bal,Floor,Nfloors,New,View,Elevator
144077362,4.0,1.0,4837744.0,36.3,14.7,12.0,37.704716,55.645719,13.136699327096617,20.0,1.0,0.0,0.0,0.0,22.0,32.0,1.0,двор,1.0
149251930,4.0,1.0,4850000.0,33.0,19.0,7.0,37.711249,55.651034,12.777154940626,7.0,0.0,0.0,1.0,0.0,9.0,9.0,0.0,двор,1.0
150618031,4.0,1.0,4850000.0,31.0,19.0,6.0,37.741279,55.693566,10.132779838735622,5.0,1.0,1.0,1.0,0.0,1.0,5.0,0.0,двор,0.0
149912433,4.0,1.0,4850000.0,33.0,18.0,6.0,37.788153,55.69835,12.213493901585379,15.0,1.0,0.0,1.0,0.0,1.0,5.0,0.0,двор,0.0
149416892,4.0,1.0,4850000.0,31.7,18.0,7.0,37.77184,55.729579,9.889890291213902,15.0,1.0,0.0,1.0,1.0,7.0,9.0,0.0,двор,1.0
148292520,4.0,1.0,4850000.0,31.0,18.0,6.0,37.766136,55.728124,9.593682244101974,20.0,1.0,1.0,1.0,1.0,4.0,5.0,0.0,двор и улица,0.0
150325836,4.0,1.0,4850000.0,33.0,19.0,7.0,37.720807,55.648291,13.325111557918614,15.0,1.0,0.0,1.0,0.0,5.0,9.0,0.0,двор,1.0
150438803,4.0,1.0,4890000.0,32.0,31.0,,37.743157,55.68023,11.24956809751619,11.0,1.0,1.0,1.0,1.0,3.0,5.0,0.0,двор,0.0
149278914,4.0,1.0,4900000.0,32.0,18.0,6.0,37.743157,55.68023,11.24956809751619,18.0,1.0,1.0,0.0,1.0,3.0,5.0,0.0,двор,0.0
150996718,4.0,1.0,4900000.0,32.0,20.0,6.0,37.75506,55.701273,10.286513187713801,10.0,1.0,0.0,1.0,1.0,8.0,9.0,0.0,двор,1.0
150613073,4.0,1.0,4900000.0,31.0,19.0,6.0,37.755239,55.680488,11.763165759483497,9.0,1.0,1.0,1.0,1.0,5.0,5.0,0.0,двор,0.0
150227217,4.0,1.0,4900000.0,32.0,20.0,7.0,37.772514,55.699741,11.29457135340826,13.0,1.0,0.0,0.0,1.0,5.0,5.0,0.0,двор,0.0
151034492,4.0,1.0,4900000.0,38.0,19.0,8.0,37.92759,55.707679,19.94963026959885,,1.0,0.0,0.0,1.0,6.0,17.0,0.0,улица,1.0
150911255,4.0,1.0,4900000.0,40.0,19.0,9.0,37.924024,55.697559,20.05980847412958,,1.0,0.0,0.0,1.0,14.0,17.0,0.0,улица,1.0
149390266,4.0,1.0,4925700.0,42.1,18.9,10.0,37.934175,55.701541,20.533910481165286,15.0,0.0,0.0,0.0,1.0,5.0,9.0,0.0,двор и улица,1.0
149620247,4.0,2.0,4950000.0,50.0,28.0,10.0,37.93937,55.700966,20.864531206746143,,1.0,0.0,0.0,1.0,6.0,17.0,1.0,двор,1.0
150702735,4.0,1.0,4990000.0,39.0,19.0,8.5,37.919397,55.700928,19.667911438675226,10.0,0.0,0.0,0.0,1.0,13.0,17.0,0.0,улица,1.0
151047739,4.0,2.0,4990000.0,45.2,30.0,,37.777419,55.724545,10.388675251724703,20.0,1.0,1.0,0.0,1.0,1.0,12.0,0.0,двор,1.0
150357547,4.0,3.0,16300000.0,100.0,68.0,9.0,37.738297,55.714298,8.618872972134133,10.0,1.0,1.0,0.0,1.0,4.0,5.0,0.0,двор и улица,0.0
144019858,4.0,1.0,3814200.0,32.6,15.6,7.0,37.937247,55.701572,20.717649063038444,,1.0,0.0,0.0,1.0,7.0,17.0,0.0,улица,1.0
149254280,4.0,2.0,16200000.0,72.5,38.0,12.0,37.678011,55.725412,4.814744520948649,7.0,1.0,1.0,0.0,1.0,10.0,18.0,0.0,двор,1.0
150460474,4.0,1.0,4990000.0,38.0,18.0,8.0,37.78951,55.670793,14.079904795084081,7.0,0.0,0.0,1.0,1.0,15.0,17.0,0.0,улица,1.0
148886450,4.0,1.0,5000000.0,40.0,20.0,10.0,37.75426,55.646035,14.646429756507894,11.0,1.0,0.0,0.0,0.0,1.0,14.0,0.0,двор,0.0
145317921,4.0,1.0,5000000.0,33.0,20.0,6.0,37.787462,55.697559,12.220998731411887,20.0,1.0,0.0,1.0,1.0,6.0,12.0,0.0,двор,1.0
148908614,4.0,1.0,5000000.0,32.0,21.0,6.0,37.752993,55.706477,9.859127315750456,10.0,1.0,0.0,0.0,1.0,3.0,9.0,0.0,двор,1.0
151085238,4.0,1.0,5000000.0,36.0,20.0,8.0,37.723232,55.680702,10.389339987573171,21.0,1.0,1.0,1.0,0.0,5.0,12.0,0.0,двор,1.0
151007974,4.0,2.0,5000000.0,42.8,27.1,5.5,37.744298,55.665416,12.543576037942778,12.0,1.0,0.0,1.0,1.0,3.0,5.0,0.0,двор,0.0
149478885,4.0,1.0,5000000.0,40.0,20.0,9.0,37.788719,55.66897,14.176739282565887,15.0,1.0,0.0,1.0,1.0,2.0,7.0,0.0,двор,1.0
150921611,4.0,1.0,5000000.0,36.0,20.0,9.0,37.792906,55.715388,11.649222991055137,1.0,1.0,1.0,0.0,1.0,4.0,12.0,0.0,двор,1.0
149257780,4.0,2.0,5000000.0,42.0,28.0,5.5,37.789842,55.7216,11.230943592802285,9.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,двор,0.0
150589219,4.0,1.0,5000000.0,39.6,20.4,9.6,37.794145,55.629714,17.602783892757163,10.0,0.0,0.0,0.0,1.0,5.0,12.0,0.0,двор и улица,1.0
149861340,4.0,1.0,5000000.0,32.0,22.0,6.0,37.712758,55.767251,6.005831966301621,,1.0,0.0,0.0,1.0,6.0,9.0,0.0,улица,1.0
151064284,4.0,1.0,5016950.0,29.9,,,37.739991,55.729384,7.996180851130148,6.0,0.0,0.0,0.0,1.0,1.0,8.0,1.0,двор и улица,1.0
150585746,4.0,2.0,5050000.0,46.0,30.0,6.0,37.825137,55.699604,14.203088327510256,5.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,двор,0.0
150977786,4.0,2.0,5100000.0,44.4,28.4,5.5,37.780473,55.702637,11.557851466101546,12.0,1.0,0.0,1.0,0.0,1.0,5.0,0.0,двор,0.0
49229114,4.0,1.0,5100000.0,36.0,14.4,9.2,37.791055,55.672839,14.005700214346463,20.0,1.0,0.0,0.0,0.0,3.0,12.0,0.0,двор,1.0
150674707,4.0,2.0,5100000.0,50.1,27.0,10.0,37.93937,55.700966,20.864531206746143,20.0,1.0,0.0,0.0,1.0,9.0,17.0,1.0,двор,1.0
142821939,4.0,1.0,5100000.0,32.1,21.4,5.6,37.756021,55.701359,10.3307706513669,10.0,1.0,0.0,0.0,1.0,3.0,9.0,0.0,двор и улица,1.0
149627542,4.0,1.0,5100000.0,30.0,17.0,6.0,37.734093,55.717731,8.19979289699135,15.0,1.0,0.0,0.0,0.0,1.0,9.0,0.0,двор,1.0
150884887,4.0,1.0,5100000.0,33.0,18.0,6.5,37.728505,55.683549,10.357985129938236,16.0,1.0,0.0,0.0,0.0,2.0,9.0,0.0,–,1.0
149390107,4.0,1.0,5100000.0,35.6,16.0,9.5,37.786024,55.668173,14.110654559109935,15.0,1.0,0.0,1.0,0.0,4.0,14.0,0.0,двор,1.0
149442043,4.0,0.0,5128500.0,26.3,19.0,,37.685072,55.751913,4.088633063934139,7.0,1.0,0.0,0.0,0.0,6.0,10.0,1.0,улица,1.0
148030492,4.0,1.0,5145777.0,36.6,13.7,14.6,37.704716,55.645719,13.136699327096617,20.0,1.0,0.0,0.0,0.0,27.0,32.0,1.0,двор,1.0
49509895,4.0,1.0,5150000.0,32.0,18.0,5.5,37.755661,55.710773,9.757782444288916,10.0,1.0,0.0,0.0,1.0,5.0,5.0,0.0,двор,0.0
38898971,4.0,2.0,5150000.0,45.0,29.0,6.0,37.733805,55.702576,9.129142324561762,11.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,двор,0.0
149570497,4.0,1.0,5150000.0,27.0,12.5,7.5,37.748708,55.701836,9.92456208830113,15.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0,двор,1.0
148681814,4.0,2.0,9849000.0,56.7,30.4,10.6,37.699463,55.751503,4.990397298784862,5.0,1.0,1.0,0.0,0.0,5.0,13.0,1.0,–,1.0
150469794,4.0,2.0,5365986.0,58.0,,,37.940921,55.704017,20.863907370758106,15.0,0.0,0.0,0.0,1.0,2.0,25.0,1.0,двор и улица,1.0
150306243,4.0,1.0,5150000.0,40.0,21.0,,37.734847,55.695286,9.70424890229652,10.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,двор и улица,1.0
151064359,4.0,1.0,5181440.0,25.6,,,37.739991,55.729384,7.996180851130148,6.0,0.0,0.0,0.0,1.0,3.0,25.0,1.0,двор и улица,1.0
148272159,4.0,1.0,5200000.0,40.0,21.0,9.0,37.792196,55.669991,14.265832518725249,15.0,1.0,0.0,1.0,1.0,3.0,8.0,0.0,двор и улица,1.0
150490975,4.0,1.0,5200000.0,35.0,20.0,8.0,37.77758,55.713456,10.848813516584832,15.0,1.0,0.0,0.0,1.0,8.0,14.0,0.0,двор,1.0
150010162,4.0,1.0,5200000.0,38.0,19.0,8.0,37.759794,55.65756,13.835007964745147,10.0,1.0,0.0,1.0,0.0,3.0,17.0,0.0,двор,1.0
150891586,4.0,1.0,5200000.0,38.3,20.0,8.5,37.738513,55.686305,10.561033942125093,10.0,1.0,0.0,1.0,1.0,13.0,16.0,0.0,двор,1.0
149959256,4.0,1.0,5200000.0,38.5,19.2,8.5,37.730203,55.650099,13.442490952664754,13.0,1.0,0.0,0.0,1.0,17.0,17.0,0.0,двор и улица,1.0
150200843,4.0,0.0,5200000.0,32.1,22.0,,37.685072,55.751913,4.088633063934139,5.0,1.0,0.0,0.0,0.0,2.0,10.0,1.0,улица,1.0
150386632,4.0,1.0,5200000.0,40.0,18.0,8.0,37.747451,55.67325,12.004032122544906,14.0,1.0,0.0,0.0,1.0,3.0,12.0,0.0,двор,1.0
139201922,4.0,2.0,5200000.0,50.1,29.0,10.0,37.93937,55.700966,20.864531206746143,,1.0,0.0,0.0,1.0,14.0,17.0,1.0,двор и улица,1.0
150222346,4.0,1.0,5200000.0,36.0,21.0,10.0,37.775137,55.728621,10.11782210048469,20.0,1.0,0.0,1.0,1.0,6.0,12.0,0.0,двор,1.0
148747824,4.0,2.0,5210350.0,50.1,27.7,9.8,37.939493,55.700892,20.87427770136288,,1.0,0.0,0.0,1.0,9.0,17.0,1.0,–,1.0
151064442,4.0,1.0,5227808.0,32.0,,,37.739991,55.729384,7.996180851130148,6.0,0.0,0.0,0.0,1.0,6.0,25.0,1.0,двор и улица,1.0
150927271,4.0,1.0,5248600.0,37.5,12.5,16.5,37.704716,55.645719,13.136699327096617,20.0,1.0,0.0,0.0,0.0,18.0,32.0,1.0,двор,1.0
150656123,4.0,2.0,5250000.0,44.8,28.8,6.8,37.704053,55.657189,11.962926988097326,10.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,двор,1.0
151019032,4.0,1.0,5250000.0,30.0,18.5,6.5,37.705275,55.739336,5.583367110889667,24.0,1.0,1.0,1.0,0.0,1.0,5.0,0.0,двор,0.0
148939035,4.0,2.0,5251650.0,55.9,34.7,9.0,37.937247,55.701572,20.717649063038444,15.0,0.0,0.0,0.0,1.0,11.0,17.0,1.0,двор и улица,1.0
150685075,4.0,2.0,5260500.0,50.1,27.7,9.8,37.93937,55.700966,20.864531206746143,20.0,0.0,0.0,0.0,1.0,11.0,17.0,1.0,двор,1.0
148329516,4.0,2.0,5285500.0,50.1,27.7,9.8,37.940921,55.704017,20.863907370758106,,1.0,0.0,0.0,1.0,9.0,17.0,1.0,улица,1.0
150462519,4.0,2.0,5300000.0,52.0,32.0,9.0,37.797864,55.631142,17.625540516683,5.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,двор,1.0
150897209,4.0,2.0,5300000.0,45.0,28.0,,37.777652,55.725083,10.383914784665185,20.0,1.0,0.0,0.0,1.0,1.0,12.0,0.0,–,1.0
4092049,4.0,1.0,5300000.0,40.0,22.0,10.0,37.712776,55.649845,12.938411025770968,3.0,0.0,0.0,1.0,0.0,3.0,12.0,0.0,двор,1.0
149974036,4.0,1.0,5300000.0,33.0,18.0,6.0,37.790202,55.718512,11.366730746421752,5.0,1.0,0.0,1.0,0.0,9.0,9.0,0.0,–,1.0
150490851,4.0,1.0,5300000.0,35.0,20.0,8.0,37.781874,55.713075,11.111634100679797,11.0,1.0,0.0,1.0,1.0,5.0,14.0,0.0,двор,1.0
32905018,4.0,1.0,5300000.0,39.0,20.0,8.0,37.754413,55.686777,11.250526977621423,5.0,1.0,0.0,1.0,1.0,17.0,17.0,0.0,двор,1.0
149398791,4.0,2.0,8800000.0,50.0,30.0,8.0,37.681389,55.701283,6.990671437807207,5.0,1.0,1.0,1.0,1.0,8.0,13.0,0.0,двор,1.0
150801119,4.0,2.0,6406000.0,45.1,29.0,6.0,37.796858,55.713304,11.965574018216989,4.0,1.0,1.0,1.0,1.0,6.0,12.0,0.0,двор,1.0
150463235,4.0,1.0,5300000.0,33.0,19.0,7.0,37.728559,55.690567,9.785209930591872,4.0,1.0,0.0,1.0,0.0,8.0,9.0,0.0,двор,1.0
150728456,4.0,1.0,5300000.0,32.2,19.0,7.0,37.819702,55.707197,13.54891677109201,14.0,1.0,0.0,1.0,0.0,9.0,9.0,0.0,двор,1.0
151026990,4.0,1.0,5300000.0,40.8,21.0,8.5,37.763638,55.650277,14.618573817076996,12.0,1.0,0.0,0.0,1.0,5.0,14.0,0.0,улица,1.0
150696652,4.0,1.0,5300000.0,39.0,20.0,10.5,37.78783,55.669544,14.092551952109844,15.0,1.0,0.0,0.0,1.0,16.0,22.0,0.0,двор,1.0
149630603,4.0,1.0,5300000.0,36.0,16.0,11.0,37.936196,55.701841,20.64592711351845,10.0,0.0,0.0,0.0,0.0,3.0,12.0,0.0,двор,1.0
150932370,4.0,2.0,5300000.0,37.0,23.0,7.0,37.773143,55.699451,11.34515726192568,10.0,1.0,1.0,1.0,0.0,2.0,9.0,0.0,улица,1.0
151050064,4.0,1.0,5322592.0,32.0,18.0,8.0,37.739181,55.728857,7.968697965700336,9.0,0.0,1.0,0.0,1.0,18.0,25.0,1.0,двор и улица,1.0
49306199,4.0,2.0,5338450.0,55.7,37.0,9.0,37.937247,55.701572,20.717649063038444,10.0,0.0,0.0,0.0,1.0,7.0,17.0,0.0,двор и улица,1.0
12166135,4.0,2.0,5350000.0,43.0,31.0,6.0,37.737929,55.679377,11.097412371361303,5.0,0.0,1.0,1.0,1.0,5.0,5.0,0.0,улица,0.0
147949411,4.0,1.0,5350000.0,34.0,19.0,10.0,37.777428,55.707912,11.110124468371671,14.0,1.0,1.0,0.0,0.0,1.0,12.0,0.0,двор,1.0
148686066,4.0,2.0,5363450.0,55.9,35.0,9.0,37.937732,55.70145,20.75068075843258,,1.0,0.0,0.0,1.0,4.0,17.0,1.0,двор и улица,1.0
151052454,4.0,1.0,5389517.0,41.3,,,37.704316,55.648167,12.877864667702122,4.0,0.0,1.0,0.0,1.0,18.0,32.0,1.0,двор и улица,1.0
148974574,4.0,1.0,5396520.0,44.6,22.9,13.2,37.704316,55.648167,12.877864667702122,,1.0,1.0,0.0,0.0,16.0,25.0,1.0,–,1.0
151029759,4.0,2.0,5400000.0,45.0,32.0,6.7,37.807629,55.698203,13.289465132748433,15.0,1.0,0.0,1.0,0.0,6.0,9.0,0.0,улица,0.0
149647982,4.0,1.0,5400000.0,38.0,17.5,9.0,37.806129,55.67459,14.624494422396017,5.0,0.0,0.0,1.0,1.0,2.0,14.0,0.0,двор,1.0
150313665,4.0,2.0,5400000.0,45.0,31.0,6.0,37.759416,55.705118,10.280806340765356,4.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,двор,0.0
150702791,4.0,1.0,5400000.0,35.6,17.8,6.9,37.816962,55.707096,13.394786603151749,15.0,1.0,0.0,1.0,1.0,5.0,12.0,0.0,двор,1.0
151026484,4.0,2.0,5400000.0,43.0,27.0,6.0,37.763513,55.730791,9.351235753704234,5.0,0.0,1.0,0.0,1.0,2.0,5.0,0.0,–,0.0
149678018,4.0,1.0,5400000.0,39.0,19.0,10.0,37.933842,55.703342,20.457296410990775,10.0,0.0,0.0,0.0,1.0,11.0,16.0,0.0,–,1.0
150070357,4.0,2.0,5400000.0,44.0,29.0,6.0,37.744414,55.682382,11.1318480356075,12.0,1.0,1.0,0.0,1.0,4.0,5.0,0.0,–,0.0
141077644,4.0,1.0,5400000.0,40.0,21.0,9.0,37.731182,55.651801,13.312625400470251,10.0,1.0,0.0,0.0,0.0,2.0,14.0,0.0,двор,1.0
148247916,4.0,2.0,5400000.0,41.4,27.0,5.8,37.786114,55.722041,10.993917971275144,12.0,1.0,1.0,0.0,0.0,1.0,5.0,0.0,двор,0.0
150160179,4.0,2.0,5422300.0,55.9,36.8,9.0,37.933842,55.703342,20.457296410990775,20.0,0.0,0.0,0.0,1.0,10.0,,1.0,двор и улица,1.0
148329523,4.0,2.0,5447300.0,55.9,34.7,9.0,37.929782,55.708511,20.05861152887738,20.0,0.0,0.0,0.0,0.0,10.0,17.0,1.0,двор и улица,1.0
148030544,4.0,1.0,5449570.0,36.9,12.5,16.5,37.704716,55.645719,13.136699327096617,20.0,1.0,0.0,0.0,0.0,27.0,32.0,1.0,двор,1.0
150711125,4.0,1.0,5400000.0,38.0,19.1,8.0,37.751107,55.704367,9.887939611336504,9.0,1.0,0.0,1.0,0.0,1.0,17.0,0.0,двор,0.0
150038480,4.0,3.0,8400000.0,58.3,44.0,6.0,37.726,55.6901,9.711984568927072,2.0,1.0,0.0,1.0,1.0,7.0,9.0,0.0,двор и улица,1.0
150098473,4.0,2.0,5450000.0,64.0,30.0,13.0,37.940921,55.704017,20.863907370758106,15.0,0.0,0.0,0.0,1.0,17.0,25.0,1.0,улица,1.0
139859537,4.0,2.0,5450000.0,59.5,32.0,15.8,37.931601,55.70337,20.321414015572753,,1.0,0.0,0.0,1.0,9.0,25.0,1.0,двор и улица,1.0
150436726,4.0,1.0,5450000.0,32.0,22.0,6.0,37.738872,55.694292,9.966142991540188,10.0,1.0,0.0,1.0,1.0,5.0,9.0,0.0,двор,1.0
150024196,4.0,2.0,5451671.0,52.1,,,37.93351,55.701039,20.510054703144117,11.0,0.0,0.0,0.0,1.0,14.0,17.0,1.0,двор и улица,1.0
149923500,4.0,1.0,5495000.0,38.0,20.0,10.0,37.917484,55.700735,19.560077222843873,10.0,0.0,0.0,0.0,1.0,14.0,17.0,0.0,двор,1.0
151019059,4.0,1.0,5500000.0,30.0,17.5,5.5,37.783204,55.722411,10.808025536183278,10.0,1.0,0.0,1.0,1.0,5.0,5.0,0.0,двор,1.0
150021592,4.0,1.0,5500000.0,35.0,17.0,7.0,37.735647,55.712604,8.575526870851977,5.0,1.0,1.0,1.0,1.0,3.0,4.0,0.0,двор,0.0
49785439,4.0,2.0,5500000.0,55.9,34.7,9.0,37.937247,55.701572,20.717649063038444,,1.0,0.0,0.0,1.0,15.0,17.0,1.0,двор и улица,1.0
149266247,4.0,1.0,5500000.0,40.6,19.0,7.5,37.772747,55.659409,14.211772666749184,15.0,1.0,0.0,1.0,1.0,10.0,17.0,0.0,двор,1.0
148954644,4.0,1.0,5500000.0,40.9,20.7,8.4,37.792852,55.673214,14.065622686210201,7.0,0.0,0.0,0.0,1.0,5.0,14.0,0.0,двор,0.0
151012156,4.0,1.0,5500000.0,33.0,21.0,6.0,37.706326,55.739559,5.639438130004391,23.0,1.0,1.0,0.0,0.0,3.0,4.0,0.0,двор,0.0
150877745,4.0,1.0,5500000.0,39.0,19.0,9.0,37.85073,55.695246,15.864371567165794,11.0,1.0,0.0,0.0,1.0,3.0,17.0,0.0,двор,1.0
145254500,4.0,2.0,5500000.0,44.8,28.9,5.5,37.78562,55.698279,12.080707830815467,15.0,1.0,0.0,1.0,0.0,1.0,5.0,0.0,двор,0.0
148470831,4.0,2.0,5500000.0,60.0,25.0,16.0,37.931601,55.70337,20.321414015572753,,1.0,0.0,0.0,1.0,6.0,25.0,1.0,–,1.0
148680426,4.0,2.0,5500000.0,41.0,25.0,6.0,37.758545,55.736503,8.89321104997247,10.0,0.0,1.0,1.0,1.0,4.0,5.0,0.0,двор,0.0
138142396,4.0,1.0,5500000.0,39.0,18.0,12.0,37.750182,55.66962,12.420342937672233,16.0,1.0,0.0,0.0,0.0,5.0,17.0,0.0,двор,1.0
151081002,4.0,2.0,5500000.0,42.5,27.3,5.3,37.766881,55.726639,9.688600387810693,20.0,1.0,0.0,1.0,1.0,3.0,5.0,0.0,улица,0.0
150986849,4.0,2.0,5500000.0,45.0,32.0,6.0,37.816989,55.701125,13.668657168194223,15.0,1.0,0.0,1.0,1.0,2.0,5.0,0.0,двор,0.0
150753146,4.0,1.0,5500000.0,39.0,19.3,8.5,37.743732,55.644994,14.37347033738714,7.0,1.0,0.0,0.0,1.0,4.0,17.0,0.0,улица,1.0
151051952,4.0,1.0,5503707.0,44.6,,,37.704316,55.648167,12.877864667702122,4.0,0.0,1.0,0.0,1.0,14.0,32.0,1.0,двор и улица,1.0
48069996,4.0,2.0,5503750.0,59.5,31.8,12.9,37.931129,55.706472,20.199070344258054,,1.0,0.0,0.0,1.0,3.0,25.0,0.0,двор,1.0
148921691,4.0,2.0,5528750.0,59.5,31.9,15.9,37.931601,55.70337,20.321414015572753,,1.0,0.0,0.0,1.0,3.0,25.0,1.0,–,1.0
150160157,4.0,2.0,5539000.0,58.0,36.8,9.0,37.933842,55.703342,20.457296410990775,20.0,0.0,0.0,0.0,1.0,17.0,,1.0,двор и улица,1.0
148938324,4.0,1.0,5540495.0,42.3,20.7,13.5,37.704716,55.645719,13.136699327096617,20.0,1.0,0.0,0.0,0.0,25.0,25.0,1.0,двор,1.0
148030580,4.0,1.0,5540709.0,36.3,14.7,12.0,37.704716,55.645719,13.136699327096617,20.0,1.0,0.0,0.0,0.0,30.0,32.0,1.0,двор,1.0
144331606,4.0,3.0,35000000.0,104.0,80.0,10.0,37.670914,55.714191,5.436412277175608,5.0,1.0,1.0,0.0,1.0,24.0,30.0,0.0,двор и улица,1.0
150508561,4.0,2.0,5940000.0,52.0,32.0,10.0,37.93386,55.705255,20.400246208508193,10.0,0.0,0.0,0.0,1.0,10.0,17.0,0.0,двор,1.0
150650711,4.0,1.0,5600000.0,39.0,19.0,10.0,37.824481,55.702794,14.017938536952999,12.0,1.0,0.0,1.0,1.0,11.0,22.0,0.0,двор и улица,1.0
148959712,4.0,2.0,5547650.0,50.9,30.3,8.7,37.936896,55.702794,20.658287909956748,,1.0,0.0,0.0,1.0,17.0,17.0,0.0,улица,1.0
147845638,4.0,1.0,5550000.0,31.5,21.2,5.2,37.738872,55.694292,9.966142991540188,20.0,1.0,1.0,1.0,0.0,2.0,9.0,0.0,двор,1.0
149391841,4.0,1.0,5550000.0,40.0,21.0,9.0,37.732359,55.650881,13.438548927758454,7.0,1.0,0.0,1.0,1.0,14.0,14.0,0.0,двор,1.0
148956009,4.0,2.0,5558500.0,51.0,30.3,8.7,37.936896,55.702794,20.658287909956748,,1.0,0.0,0.0,1.0,15.0,17.0,0.0,улица,1.0
150967824,4.0,1.0,5590000.0,46.0,29.0,6.0,37.807027,55.716833,12.42224681600721,7.0,1.0,1.0,0.0,1.0,5.0,5.0,0.0,двор,0.0
36715408,4.0,2.0,5594800.0,56.8,31.9,15.9,37.93554,55.702526,20.584941001123106,,1.0,0.0,0.0,1.0,2.0,25.0,0.0,улица,1.0
150470064,4.0,2.0,5596250.0,60.5,,,37.940921,55.704017,20.863907370758106,15.0,0.0,0.0,0.0,1.0,24.0,25.0,1.0,двор и улица,1.0
150517794,4.0,2.0,5600000.0,45.0,30.0,6.0,37.705688,55.657662,11.961572012006144,10.0,0.0,0.0,1.0,1.0,3.0,5.0,0.0,двор,0.0
149433631,4.0,2.0,5600000.0,40.0,25.0,8.0,37.751179,55.708049,9.669943912699308,7.0,1.0,1.0,1.0,0.0,1.0,9.0,0.0,двор,0.0
38559688,4.0,2.0,5600000.0,42.1,25.7,5.6,37.780958,55.724591,10.597870585244216,14.0,1.0,1.0,0.0,1.0,5.0,5.0,0.0,двор,0.0
148882417,4.0,1.0,5600000.0,31.0,18.0,7.0,37.676331,55.70245,6.710252323909122,8.0,1.0,0.0,0.0,1.0,4.0,5.0,0.0,двор,0.0
149841852,4.0,2.0,5600000.0,38.0,22.7,7.6,37.768624,55.710783,10.473027129735051,10.0,1.0,0.0,0.0,1.0,7.0,9.0,0.0,двор,1.0
150856675,4.0,2.0,5600000.0,46.8,30.5,6.1,37.814196,55.708557,13.171972740128117,10.0,1.0,0.0,1.0,1.0,7.0,9.0,0.0,двор,1.0
150856964,4.0,2.0,5600000.0,46.8,30.5,6.1,37.814196,55.708557,13.171972740128117,20.0,1.0,0.0,1.0,1.0,7.0,9.0,0.0,двор,1.0
150856440,4.0,2.0,5600000.0,46.8,30.5,6.1,37.814196,55.708557,13.171972740128117,10.0,1.0,0.0,1.0,1.0,7.0,9.0,0.0,двор,1.0
150244991,4.0,1.0,5600000.0,39.5,18.9,9.7,37.930033,55.70142,20.28899109197277,10.0,0.0,0.0,0.0,1.0,16.0,17.0,0.0,двор,1.0
150223546,4.0,1.0,5600000.0,38.3,20.5,9.0,37.788064,55.666487,14.331953517953634,7.0,0.0,0.0,0.0,1.0,6.0,8.0,0.0,–,1.0
150066875,4.0,1.0,5600000.0,41.0,21.0,9.0,37.8616,55.689141,16.769523531014023,3.0,1.0,0.0,1.0,1.0,12.0,12.0,0.0,двор,1.0
150575166,4.0,2.0,5600000.0,45.0,29.0,6.0,37.823879,55.700395,14.094265656920573,10.0,0.0,0.0,1.0,1.0,2.0,5.0,0.0,двор,0.0
151017111,4.0,1.0,5600000.0,41.1,19.6,10.1,37.771831,55.664238,13.779713776775754,15.0,1.0,0.0,1.0,1.0,7.0,24.0,0.0,улица,1.0
149933276,4.0,1.0,5600000.0,39.5,19.2,8.5,37.759794,55.65756,13.835007964745147,7.0,1.0,0.0,1.0,1.0,3.0,17.0,0.0,двор,1.0
148938074,4.0,2.0,5606876.0,41.4,27.6,5.3,37.704716,55.645719,13.136699327096617,20.0,1.0,0.0,0.0,0.0,13.0,25.0,1.0,улица,1.0
148329527,4.0,2.0,5618000.0,59.5,31.9,15.0,37.931601,55.70337,20.321414015572753,20.0,1.0,0.0,0.0,1.0,24.0,25.0,1.0,улица,1.0
150041210,4.0,2.0,5620300.0,51.8,30.3,9.8,37.93351,55.701039,20.510054703144117,,1.0,0.0,0.0,1.0,4.0,17.0,0.0,улица,1.0
149353240,4.0,2.0,5626500.0,60.5,32.0,16.0,37.940921,55.704017,20.863907370758106,15.0,0.0,0.0,0.0,1.0,14.0,25.0,1.0,двор,1.0
150430632,4.0,4.0,41000000.0,144.0,75.0,25.0,37.670914,55.714191,5.436412277175608,7.0,1.0,1.0,0.0,1.0,24.0,29.0,0.0,двор и улица,1.0
149608115,4.0,1.0,4550000.0,38.0,18.0,7.5,37.93386,55.705255,20.400246208508193,10.0,0.0,0.0,0.0,1.0,6.0,17.0,0.0,–,1.0
149701434,4.0,1.0,4800000.0,33.0,19.0,8.0,37.748565,55.670173,12.30728333952895,5.0,1.0,0.0,0.0,0.0,3.0,9.0,0.0,улица,1.0
149863452,4.0,2.0,5650000.0,59.0,32.0,16.0,37.935468,55.703205,20.559524138667552,,1.0,0.0,0.0,1.0,22.0,25.0,0.0,двор,1.0
143300055,4.0,1.0,5650000.0,38.0,20.0,8.1,37.765992,55.658149,14.035237183658372,8.0,1.0,0.0,1.0,0.0,1.0,17.0,0.0,двор,1.0
